,Release_Date,Title,Popularity,Vote_Count,Vote_Average,Genre
8625,2016,Batman Unlimited: Mechs vs. Mutants,14.5,61,below_avg,"Animation, Action, Science Fiction"
8626,2014,Sapphire Blue,14.5,889,popular,"Fantasy, Romance, Science Fiction, Drama, Adventure, Family"
8627,2020,Deliver Us from Evil,14.5,100,average,Action
8628,2009,The International,14.5,950,below_avg,"Action, Thriller, Drama, Crime"
8629,2019,Fyre,14.49,749,average,"Documentary, TV Movie"
8630,2000,Hanging Up,14.49,137,not_popular,"Drama, Comedy"
8631,1941,High Sierra,14.49,224,average,"Action, Adventure, Crime, Drama, Thriller"
8632,2008,Cadillac Records,14.49,334,popular,"Drama, History, Music"
8633,2005,The Constant Gardener,14.49,1115,average,"Drama, Mystery, Thriller"
8634,2015,Our Brand Is Crisis,14.49,413,not_popular,"Comedy, Drama"
8635,2018,When Angels Sleep,14.48,214,not_popular,"Thriller, Crime"
8636,2018,55 Steps,14.48,130,average,Drama
8638,2018,Jurassic Galaxy,14.48,166,not_popular,"Science Fiction, Action, Adventure"
8639,2020,Noelle,14.48,231,average,"Family, Comedy, Fantasy"
8640,2009,Night of the Demons,14.48,120,not_popular,Horror
8641,2018,Lords of Chaos,14.48,286,average,"Drama, Music, Horror, Thriller"
8642,1998,Desperate Measures,14.48,191,not_popular,"Action, Drama, Thriller"
8643,2003,Something's Gotta Give,14.48,1273,average,"Drama, Comedy, Romance"
8644,1970,M*A*S*H,14.48,746,average,"Comedy, Drama, War"
8645,2018,Unsane,14.47,1240,below_avg,"Horror, Thriller"
8646,2018,Burn the Stage: The Movie,14.47,332,popular,"Documentary, Music"
8647,1986,Wildcats,14.47,138,below_avg,Comedy
8648,2009,The Disappearance of Alice Creed,14.47,422,below_avg,"Crime, Drama, Thriller"
8649,2011,Eating Out: The Open Weekend,14.47,52,below_avg,"Comedy, Romance"
8650,1994,Chasers,14.47,106,not_popular,"Comedy, Romance"
8651,2006,Rescue Dawn,14.46,937,average,"Adventure, Drama, War"
8652,2020,Kajillionaire,14.46,276,below_avg,"Crime, Drama, Comedy"
8653,2013,Saint☆Young Men,14.46,48,popular,"Animation, Comedy"
8654,1995,The Land Before Time III: The Time of the Great Giving,14.46,309,below_avg,"Animation, Adventure, Family"
8655,2018,Leave No Trace,14.46,907,average,Drama
8656,2003,Air Bud: Spikes Back,14.46,105,not_popular,"Comedy, Family"
8657,2019,Dedicated to my ex,14.46,454,popular,"Drama, Comedy"
8659,2008,Restraint,14.46,86,not_popular,"Drama, Thriller"
8660,2003,Le Divorce,14.46,112,not_popular,"Comedy, Drama, Romance"
8661,2021,The Toll,14.46,71,not_popular,"Thriller, Horror"
8662,2005,Syriana,14.46,1067,below_avg,"Drama, Thriller"
8663,1998,3 Ninjas: High Noon at Mega Mountain,14.46,153,not_popular,"Family, Action, Comedy"
8664,2003,Stuck on You,14.46,526,not_popular,Comedy
8665,1989,The Return of Swamp Thing,14.45,154,not_popular,"Horror, Science Fiction"
8666,2010,Rubber,14.45,731,not_popular,"Comedy, Drama, Fantasy, Horror, Mystery"
8667,2010,Furry Vengeance,14.45,481,not_popular,"Family, Comedy, Fantasy"
8668,1994,The River Wild,14.45,670,below_avg,"Adventure, Action, Crime, Thriller"
8669,2005,Azumi 2: Death or Love,14.45,132,below_avg,Action
8670,1999,The Key to Sex,14.45,17,below_avg,Comedy
8672,1983,Curse of the Pink Panther,14.45,116,not_popular,"Crime, Comedy"
8673,2000,Requiem for a Dream,14.45,7920,popular,"Crime, Drama"
8674,2005,Assault on Precinct 13,14.45,813,below_avg,"Action, Crime, Thriller, Drama"
8675,2019,Back of the Net,14.44,82,average,"Drama, Family"
8676,2017,Battle of the Sexes,14.44,1545,average,"Comedy, Drama, History"
8677,2015,Windstorm 2,14.44,174,popular,"Adventure, Drama, Family, Romance"
8678,2007,The Garden of Sinners – Chapter 2: A Study in Murder (Part 1),14.44,54,average,"Animation, Action, Crime"
8679,2016,ClownTown,14.44,93,not_popular,"Horror, Thriller"
8680,1996,Multiplicity,14.44,407,not_popular,"Comedy, Fantasy, Science Fiction"
8681,2010,The Way,14.44,447,average,"Adventure, Comedy, Drama"
8682,1963,The Nutty Professor,14.44,299,average,"Comedy, Family, Romance, Science Fiction"
8683,2004,The Place Promised in Our Early Days,14.44,379,average,"Animation, Adventure, Drama, Romance, Science Fiction"
8684,1997,Wilde,14.44,213,below_avg,"Drama, History"
8685,1993,Dazed and Confused,14.44,1571,popular,"Comedy, Drama"
8686,2018,The Photographer of Mauthausen,14.44,566,average,"Drama, History, Thriller"
8687,2013,CBGB,14.44,113,below_avg,"Drama, Music"
8688,1967,The Night of the Generals,14.44,108,average,"Action, Crime, Drama, Mystery, Thriller, War"
8689,2018,Rampant,14.44,137,average,"Action, Horror, Drama, Fantasy"
8690,2011,Tyrannosaur,14.43,339,popular,"Drama, Romance"
8691,2013,Metallica: Through the Never,14.43,229,average,Music
8692,2011,The Squad,14.43,57,not_popular,"Drama, Horror, Thriller"
8693,2016,The Void,14.43,908,not_popular,"Mystery, Horror, Science Fiction"
8694,1974,Going Places,14.43,307,average,"Comedy, Drama"
8695,1998,Contract Killer,14.42,131,average,"Action, Comedy, Thriller"
8696,2014,LEGO DC Comics Super Heroes Batman Be-Leaguered,14.42,99,average,"Action, Adventure, Animation, Family, Comedy"
8697,2017,My Friend Dahmer,14.42,388,below_avg,"Drama, History"
8698,2018,Young Aunt,14.42,1,popular,Romance
8699,2008,Leatherheads,14.42,361,not_popular,"Comedy, Romance, Drama"
8700,2004,Before Sunset,14.42,2572,popular,"Drama, Romance"
8701,2006,Dorm Daze 2,14.42,56,not_popular,Comedy
8702,2014,Creep,14.42,1001,below_avg,Horror
8703,2002,Paid in Full,14.41,152,average,"Action, Crime, Drama"
8704,2008,Otis,14.41,61,not_popular,"Comedy, Horror"
8705,2002,Digimon Tamers: Runaway Locomon,14.41,11,average,Animation
8706,1984,Dreamscape,14.41,196,below_avg,"Adventure, Science Fiction, Horror"
8707,2016,Into the Forest,14.41,552,not_popular,"Drama, Science Fiction"
8708,2001,Case Closed: Countdown to Heaven,14.41,108,popular,"Crime, Animation, Action, Mystery, Drama"
8709,1957,Funny Face,14.41,532,average,"Music, Comedy, Romance"
8710,1953,Titanic,14.41,82,below_avg,"Drama, Romance"
8711,2017,"Eat, Play, Love",14.41,60,popular,"Comedy, Romance, TV Movie"
8712,2011,Fast Five,14.41,6589,popular,"Action, Thriller, Crime"
8713,2020,Dangerous Lies,14.41,366,below_avg,Thriller
8714,1979,The Muppet Movie,14.41,429,average,"Comedy, Adventure, Music, Family"
8715,2003,Hajime no Ippo - Mashiba vs. Kimura,14.41,15,average,"Animation, Comedy, Drama, Action"
8716,2010,In a Better World,14.41,316,popular,Drama
8717,2001,Rock Star,14.4,580,average,"Music, Drama, Comedy"
8718,1981,Who Finds a Friend Finds a Treasure,14.4,477,average,"Action, Adventure, Comedy"
8719,2018,American Kamasutra,14.4,26,not_popular,"Drama, Romance"
8720,2013,Devil's Knot,14.4,529,below_avg,"Crime, Drama, Thriller"
8721,2010,Doraemon: Nobita's Great Battle of the Mermaid King,14.4,33,average,"Adventure, Family, Animation"
8722,2017,Conor McGregor: Notorious,14.4,136,average,Documentary
8723,2014,A Most Wanted Man,14.4,1091,below_avg,Thriller
8724,2011,Perfect Sense,14.4,907,average,"Drama, Science Fiction, Romance"
8725,2016,Beta Test,14.4,152,not_popular,"Thriller, Action, Science Fiction"
8726,2016,My Big Fat Greek Wedding 2,14.4,838,not_popular,"Romance, Comedy"
8727,2020,Jiang Ziya: The Legend of Deification,14.39,112,popular,"Animation, Action, Fantasy, Adventure"
8728,2003,House of the Dead,14.39,287,not_popular,"Horror, Action, Thriller"
8729,2001,Angel Eyes,14.39,331,below_avg,"Drama, Romance, Thriller"
8730,1968,Blackbeard's Ghost,14.39,110,average,"Fantasy, Comedy, Family"
8731,1997,Knockin' on Heaven's Door,14.39,365,popular,"Comedy, Crime"
8732,2021,Upon the Magic Roads,14.39,23,below_avg,"Adventure, Fantasy"
8733,2011,Trespass,14.39,941,not_popular,Thriller
8734,1997,Once Upon a Time in China and America,14.39,69,not_popular,"Action, Western"
8735,2014,Serena,14.39,886,not_popular,Drama
8736,2019,QT8: The First Eight,14.39,97,popular,Documentary
8737,1978,The Wiz,14.38,176,below_avg,"Adventure, Family, Fantasy, Music"
8738,1983,Twilight Zone: The Movie,14.38,531,below_avg,"Fantasy, Horror, Science Fiction, Thriller"
8739,1995,Tank Girl,14.38,353,not_popular,"Action, Comedy, Fantasy, Science Fiction"
8740,1992,Of Mice and Men,14.38,463,popular,Drama
8741,2016,Doraemon: Nobita and the Birth of Japan,14.38,40,average,"Animation, Adventure, Fantasy"
8742,2011,The Woman,14.38,403,below_avg,"Drama, Horror"
8743,1988,Earth Girls Are Easy,14.38,274,not_popular,"Comedy, Science Fiction"
8744,2014,Blood Moon,14.38,19,not_popular,"Western, Horror"
8745,2007,Becoming Jane,14.38,949,popular,"Romance, Drama"
8746,2015,By the Sea,14.38,491,not_popular,"Drama, Romance"
8747,2019,Father There Is Only One,14.38,250,average,Comedy
8748,1996,All Dogs Go to Heaven 2,14.38,203,not_popular,"Romance, Animation, Family, Adventure, Fantasy"
8749,2018,Harry & Meghan: A Royal Romance,14.38,169,average,Romance
8750,2006,The Fall,14.38,977,popular,"Adventure, Fantasy, Drama"
8751,2019,Extra Ordinary,14.38,154,below_avg,"Fantasy, Comedy, Horror"
8752,1965,The Heroes of Telemark,14.37,104,average,"War, Action"
8753,2008,Mutant Chronicles,14.37,357,not_popular,"Action, Adventure, Horror, Science Fiction"
8754,2022,Sex Appeal,14.37,15,average,"Comedy, Romance"
8755,1998,"Black Cat, White Cat",14.37,552,popular,"Comedy, Romance, Crime"
8756,2008,Lost Boys: The Tribe,14.37,128,not_popular,"Crime, Drama, Horror, Thriller, Comedy"
8757,2010,Going the Distance,14.37,610,below_avg,"Comedy, Drama, Romance"
8758,1989,Knick Knack,14.37,413,average,"Animation, Family, Comedy"
8759,1955,Godzilla Raids Again,14.37,170,below_avg,"Action, Adventure, Science Fiction"
8760,2000,The Watcher,14.37,371,not_popular,"Mystery, Thriller"
8761,2013,Suck Me Shakespeer,14.37,1424,average,Comedy
8762,2002,The Four Feathers,14.37,432,average,"War, Drama, Romance, Action, Adventure"
8763,2016,DC Films Presents Dawn of the Justice League,14.36,60,not_popular,Documentary
8764,2009,Brooklyn's Finest,14.36,715,below_avg,"Crime, Drama, Thriller"
8765,2010,Super,14.36,1131,average,"Comedy, Action, Drama"
8766,2001,The Warrior,14.36,100,average,"History, Drama, Action"
8767,1990,God of Gamblers II,14.36,48,below_avg,"Action, Comedy"
8768,2018,The Accused,14.36,155,average,"Thriller, Drama"
8769,2019,10 Minutes Gone,14.36,159,not_popular,"Crime, Action, Thriller, Mystery"
8770,2016,Railroad Tigers,14.36,99,below_avg,"Action, Comedy, War"
8771,2013,Banshee Chapter,14.36,204,not_popular,"Horror, Thriller"
8772,2010,Monsters,14.35,1237,below_avg,"Drama, Thriller, Science Fiction"
8773,1998,Children of the Corn V: Fields of Terror,14.35,106,not_popular,"Horror, Thriller"
8774,2014,Frontera,14.35,139,below_avg,"Western, Drama"
8775,1972,All the Way Boys,14.35,296,average,"Adventure, Action, Comedy"
8776,2015,Mutual Relations,14.35,5,below_avg,"Comedy, Romance"
8777,1990,Mermaids,14.35,388,average,"Comedy, Drama, Romance"
8778,1971,The French Connection,14.35,1322,popular,"Action, Crime, Thriller"
8779,1982,Fitzcarraldo,14.35,529,popular,"Drama, Adventure"
8780,2007,Elvis & Anabelle,14.35,76,average,"Drama, Romance"
8781,2006,Turistas,14.35,629,not_popular,"Horror, Thriller"
8782,2016,The Snow Queen 3: Fire and Ice,14.34,50,popular,"Family, Animation, Fantasy, Comedy"
8783,2007,Boogeyman 2,14.34,214,not_popular,"Horror, Thriller"
8784,2008,Righteous Kill,14.34,971,not_popular,"Action, Crime, Drama, Thriller"
8785,2008,The Red Baron,14.34,190,average,"Action, Adventure, Drama, History, War"
8786,2004,Ae Fond Kiss...,14.34,81,average,Drama
8787,2011,Page Eight,14.34,195,below_avg,"Mystery, Thriller, Drama"
8788,1921,The Kid,14.34,1528,popular,"Comedy, Drama"
8789,2002,Blue Crush,14.34,433,below_avg,"Adventure, Romance, Drama"
8790,2009,Grotesque,14.34,147,not_popular,"Horror, Thriller"
8791,1967,Doctor Dolittle,14.34,130,below_avg,"Comedy, Family, Fantasy"
8792,2019,The Collini Case,14.34,225,popular,"Thriller, Drama, Crime"
8793,2003,Godzilla: Tokyo S.O.S.,14.33,115,average,"Action, Science Fiction, Fantasy"
8794,1967,Bonnie and Clyde,14.33,1191,popular,"Crime, Drama"
8795,2014,Dinosaur Island,14.33,115,not_popular,"Adventure, Science Fiction, Family"
8796,2007,Robot Chicken: Star Wars,14.33,200,popular,"Animation, Comedy, Science Fiction"
8797,2005,Torrente 3: The Protector,14.33,117,not_popular,"Comedy, Crime"
8798,1977,Pumping Iron,14.33,339,average,Documentary
8799,1995,First Knight,14.33,926,below_avg,"Action, Adventure, Drama, Romance"
8800,2004,Alfie,14.33,668,not_popular,"Comedy, Drama, Romance"
8801,1993,Warlock: The Armageddon,14.32,105,not_popular,"Fantasy, Horror, Science Fiction"
8802,1974,The Front Page,14.32,250,popular,Comedy
8803,2020,Greed,14.32,82,not_popular,"Comedy, Drama"
8804,2018,Cut Off,14.32,158,average,"Thriller, Crime, Horror, Mystery"
8805,2015,Eye in the Sky,14.32,1265,average,"Drama, Thriller, War"
8806,2017,Beyond Skyline,14.32,812,not_popular,"Action, Science Fiction, Adventure, Horror"
8807,2020,The High Note,14.32,329,average,"Romance, Comedy, Music, Drama"
8808,1965,That Darn Cat!,14.32,116,average,"Drama, Family, Comedy, Crime, Mystery"
8809,2019,Domino,14.32,213,not_popular,"Thriller, Action, Crime"
8810,1985,Subway,14.32,309,average,"Action, Thriller"
8811,2008,"Merry Christmas, Drake & Josh",14.32,174,popular,"Comedy, TV Movie"
8812,2016,Center of My World,14.32,199,popular,"Drama, Family, Romance"
8813,2018,Beirut,14.32,428,below_avg,"Action, Thriller, Drama"
8814,1986,Terrorizers,14.31,80,popular,"Drama, Crime"
8815,2003,Tupac: Resurrection,14.31,125,popular,"Music, Documentary"
8816,2014,Lupin the Third: Jigen's Gravestone,14.31,75,popular,"Animation, Adventure, Action, Comedy"
8817,2021,13 Minutes,14.31,25,not_popular,Drama
8818,2016,The Bronze,14.31,306,below_avg,"Drama, Comedy"
8819,2009,Chloe,14.31,1374,below_avg,"Drama, Thriller, Mystery"
8820,2018,Arctic,14.31,896,below_avg,Drama
8821,1996,Space Truckers,14.31,112,not_popular,"Comedy, Science Fiction, Thriller, Adventure"
8822,2012,The Lords of Salem,14.31,667,not_popular,"Horror, Thriller"
8823,2019,System Crasher,14.3,213,popular,Drama
8824,2016,Meet the Blacks,14.3,229,not_popular,"Comedy, Horror"
8825,2013,Runner Runner,14.3,1032,not_popular,"Crime, Thriller, Drama"
8826,2002,Highway,14.3,104,not_popular,"Action, Adventure, Drama"
8827,1995,The Enforcer,14.3,95,below_avg,"Action, Thriller, Crime"
8828,2017,Lucid Dream,14.3,146,below_avg,"Science Fiction, Thriller"
8829,2011,Judy Moody and the Not Bummer Summer,14.3,69,below_avg,"Comedy, Family"
8830,2016,Genius,14.3,558,below_avg,"Drama, History"
8831,2008,Pathology,14.3,353,not_popular,"Crime, Horror, Thriller"
8832,2017,American Satan,14.3,198,popular,"Thriller, Drama, Music"
8833,2001,Saving Silverman,14.3,399,not_popular,"Comedy, Crime, Romance"
8834,1979,Six Swedish Girls in a Boarding School,14.29,13,not_popular,Comedy
8835,1990,The Handmaid's Tale,14.29,155,below_avg,"Drama, Science Fiction"
8836,2020,Enter the Fat Dragon,14.29,75,below_avg,"Action, Comedy, Crime"
8837,2002,Blood Work,14.29,590,below_avg,"Crime, Thriller"
8838,1968,Asterix and Cleopatra,14.29,725,average,"Family, Animation, Adventure, Comedy"
8839,1998,54,14.29,368,not_popular,"Drama, Music"
8840,2011,Mardi Gras : Spring Break,14.29,106,not_popular,Comedy
8841,1949,She Wore a Yellow Ribbon,14.29,243,average,Western
8842,2005,Rebound,14.29,269,not_popular,"Comedy, Family"
8843,1999,At First Sight,14.29,183,not_popular,"Drama, Romance"
8844,1997,Good Burger,14.29,371,not_popular,"Family, Comedy"
8845,2005,Wolf Creek,14.29,854,below_avg,"Horror, Thriller"
8846,1988,Frantic,14.28,743,average,Thriller
8847,1992,Stop! Or My Mom Will Shoot,14.28,788,not_popular,"Action, Comedy"
8848,1996,Jane Eyre,14.28,173,average,"Drama, Romance"
8849,1985,Silverado,14.28,513,average,Western
8850,2015,Savva. Heart of the Warrior,14.28,24,not_popular,"Fantasy, Adventure, Animation"
8851,2012,Ernest & Celestine,14.28,449,popular,"Animation, Comedy, Drama, Family, Adventure"
8853,1992,Like Water for Chocolate,14.28,358,popular,"Drama, Romance"
8854,2011,Air Mater,14.28,101,not_popular,"Animation, Family"
8855,2019,In the Arms of an Assassin,14.28,284,popular,"Romance, Thriller"
8856,2020,Irresistible,14.28,280,below_avg,"Comedy, Drama"
8857,2010,Group Sex,14.27,58,not_popular,"Comedy, Romance"
8858,1998,Kite,14.27,74,average,"Animation, Crime, Action, Thriller"
8859,2005,Kiss Kiss Bang Bang,14.27,2120,popular,"Comedy, Crime, Mystery, Thriller"
8860,1991,Don't Tell Mom the Babysitter's Dead,14.27,316,below_avg,"Comedy, Family"
8861,1984,Nineteen Eighty-Four,14.27,1060,average,"Drama, Science Fiction, Thriller"
8862,1973,She Devils of the SS,14.27,21,not_popular,"Drama, War"
8863,2012,When the Lights Went Out,14.27,91,not_popular,"Thriller, Drama, Horror"
8864,2004,36th Precinct,14.27,417,average,"Crime, Drama, Thriller"
8865,2021,Night of the Animated Dead,14.27,78,below_avg,"Animation, Horror"
8866,2014,Cuban Fury,14.27,256,below_avg,Comedy
8867,2005,North Country,14.27,465,popular,Drama
8868,2010,Terror Trap,14.27,45,not_popular,"Horror, Thriller"
8869,1989,Johnny Handsome,14.27,184,below_avg,"Crime, Drama"
8870,2013,Grand Piano,14.26,412,below_avg,"Thriller, Mystery"
8871,2008,Dorothy Mills,14.26,190,below_avg,"Drama, Thriller, Mystery, Horror"
8872,1946,Song of the South,14.26,207,below_avg,"Family, Music"
8873,2007,Disney Princess Enchanted Tales: Follow Your Dreams,14.26,82,below_avg,"Animation, Family, Fantasy"
8874,1991,Roujin Z,14.26,66,below_avg,"Animation, Drama, Science Fiction"
8875,2013,Age of Dinosaurs,14.26,69,not_popular,"Action, Science Fiction"
8876,1993,Raped by an Angel,14.26,13,not_popular,"Thriller, Crime"
8877,1978,Force 10 From Navarone,14.26,214,below_avg,"Drama, Adventure, War"
8878,2017,Fullmetal Alchemist,14.25,423,not_popular,"Action, Fantasy, Science Fiction"
8879,2016,Tom and Jerry: Back to Oz,14.25,35,not_popular,"Family, Animation, Fantasy, Comedy"
8880,2016,Joseph and Mary,14.25,6,not_popular,Drama
8881,1999,Candyman: Day of the Dead,14.25,156,not_popular,"Horror, Thriller"
8882,1964,Onibaba,14.25,255,popular,"Horror, Drama"
8883,1986,Fist of the North Star,14.25,104,average,"Action, Animation, Drama, Science Fiction, Thriller"
8884,1958,Elevator to the Gallows,14.25,403,popular,"Crime, Drama, Thriller"
8885,2019,Sweet Family,14.25,100,popular,Comedy
8886,1995,Victim of Desire,14.25,7,not_popular,"Crime, Drama, Thriller"
8887,2007,The Invisible,14.25,426,below_avg,"Fantasy, Thriller"
8888,2018,Calibre,14.24,491,below_avg,"Horror, Thriller"
8889,1995,Total Eclipse,14.24,402,below_avg,"Romance, Drama"
8890,1985,D.A.R.Y.L.,14.24,221,below_avg,"Family, Science Fiction"
8891,2018,Super Crazy,14.24,147,below_avg,Comedy
8892,2002,Sympathy for Mr. Vengeance,14.24,1003,popular,"Action, Drama, Thriller"
8893,2012,The Apparition,14.24,341,not_popular,"Horror, Thriller"
8894,2004,If Only,14.24,441,average,"Fantasy, Drama, Romance"
8895,1998,Urban Legend,14.24,983,not_popular,"Horror, Thriller"
8896,1978,Revenge of the Pink Panther,14.24,306,average,"Action, Comedy, Crime, Thriller"
8897,1994,Star Trek: Generations,14.24,1001,below_avg,"Science Fiction, Action, Adventure, Thriller"
8898,1949,Late Spring,14.24,267,popular,Drama
8899,2016,Salt and Fire,14.23,63,not_popular,"Drama, Thriller"
8900,2016,Tramps,14.23,182,below_avg,"Comedy, Romance"
8901,2016,Urge,14.23,188,not_popular,"Thriller, Mystery"
8902,1981,The Cannonball Run,14.23,457,below_avg,"Action, Comedy"
8903,2012,Inazuma Eleven Go vs. Danball Senki W,14.23,4,below_avg,"Action, Adventure, Animation, Science Fiction"
8904,1995,The Cure,14.23,235,popular,"Drama, Family"
